Date,Open,High,Low,Close,Adj Close,Volume
2019-12-19,71.900002,72.559998,71.879997,72.550003,68.997841,1120000
2019-12-20,72.580002,73.019997,72.529999,72.870003,69.302177,2214900
2019-12-23,72.830002,73.099998,72.690002,72.790001,69.226097,2053200
2019-12-24,72.980003,72.980003,72.379997,72.940002,69.368752,373300
2019-12-27,72.199997,72.279999,71.720001,72.150002,69.291924,651000
2019-12-30,72.360001,72.360001,71.809998,72.180000,69.320724,496800
2019-12-31,72.120003,72.120003,71.660004,72.080002,69.224686,1752000
2020-01-02,72.080002,72.500000,71.589996,71.620003,68.782913,987000
2020-01-03,71.400002,71.769997,71.220001,71.680000,68.840530,1791700
2020-01-06,71.400002,71.730003,71.400002,71.559998,68.725281,1200000
2020-01-07,71.099998,71.989998,71.070000,71.760002,68.917374,700500
2020-01-08,71.680000,72.639999,71.599998,71.940002,69.090240,1207700
2020-01-09,72.059998,72.540001,71.940002,71.970001,69.119049,1268000
2020-01-10,72.000000,72.250000,71.949997,72.180000,69.320724,1378900
2020-01-13,72.110001,72.599998,72.029999,72.470001,69.599243,3630600
2020-01-14,72.470001,73.489998,72.339996,73.410004,70.502014,1571300
2020-01-15,73.330002,73.559998,73.209999,73.260002,70.357948,953600
2020-01-16,73.440002,73.639999,73.220001,73.309998,70.405960,686300
2020-01-17,73.400002,73.800003,73.300003,73.519997,70.607643,828000
2020-01-20,73.559998,73.620003,73.360001,73.419998,70.511604,470400
2020-01-21,73.339996,73.540001,73.139999,73.500000,70.588440,1267700
2020-01-22,73.419998,73.860001,73.239998,73.410004,70.502014,796500
2020-01-23,73.300003,73.769997,73.300003,73.709999,70.790115,786600
2020-01-24,73.709999,74.059998,73.629997,73.790001,70.866951,1351400
2020-01-27,72.889999,73.989998,72.889999,73.949997,71.020607,790800
2020-01-28,74.110001,74.139999,73.599998,73.839996,70.914970,799000
2020-01-29,74.000000,74.160004,73.839996,73.919998,70.991798,565300
2020-01-30,73.559998,74.279999,73.459999,74.220001,71.279915,880500
2020-01-31,74.040001,74.199997,73.309998,73.430000,70.521210,1486800
2020-02-03,73.599998,73.839996,73.129997,73.250000,70.348335,886800
2020-02-04,73.519997,73.820000,72.959999,73.160004,70.261917,1123200
2020-02-05,73.300003,73.629997,73.029999,73.250000,70.348335,1054400
2020-02-06,73.400002,73.860001,73.400002,73.750000,70.828537,873000
2020-02-07,73.540001,73.849998,73.360001,73.639999,70.722893,713600
2020-02-10,73.500000,73.900002,73.440002,73.500000,70.588440,877700
2020-02-11,73.580002,73.860001,73.559998,73.669998,70.751709,1096700
2020-02-12,73.720001,73.860001,73.620003,73.800003,70.876556,654500
2020-02-13,73.699997,73.849998,73.519997,73.720001,70.799728,570000
2020-02-14,73.680000,74.099998,73.220001,73.760002,70.838150,834900
2020-02-18,73.550003,73.860001,73.430000,73.790001,70.866951,1457000
2020-02-19,73.809998,74.690002,73.629997,74.480003,71.529625,920100
2020-02-20,74.459999,74.709999,74.250000,74.690002,71.731300,1059100
2020-02-21,74.459999,75.010002,74.269997,74.790001,71.827339,1031500
2020-02-24,73.800003,74.269997,73.559998,74.180000,71.241501,1577400
2020-02-25,74.199997,74.430000,73.029999,73.430000,70.521210,1489000
2020-02-26,72.500000,73.449997,72.400002,73.089996,70.194672,1540600
2020-02-27,71.230003,71.809998,70.599998,70.930000,68.120247,1096400
2020-02-28,70.220001,70.330002,67.940002,69.769997,67.006187,3543200
2020-03-02,69.250000,70.050003,68.680000,69.930000,67.159859,2270900
2020-03-03,70.110001,70.550003,68.190002,68.470001,65.757698,3107800
2020-03-04,69.019997,69.309998,67.900002,68.919998,66.189865,1548800
2020-03-05,67.820000,68.470001,65.379997,66.290001,63.664055,2709300
2020-03-06,65.000000,65.480003,61.939999,62.299999,59.832104,3115300
2020-03-09,56.400002,59.490002,53.330002,54.860001,52.686829,5717400
2020-03-10,56.720001,57.410000,54.130001,55.599998,53.397511,5425400
2020-03-11,54.320000,56.450001,53.709999,53.770000,51.640007,4193200
2020-03-12,50.599998,50.799999,45.700001,47.029999,45.166996,7381500
2020-03-13,48.599998,55.820000,48.080002,54.959999,52.782864,7103200
2020-03-16,49.130001,50.619999,45.259998,45.750000,43.937702,3298700
2020-03-17,46.730000,48.110001,44.610001,46.110001,44.283440,4801800
2020-03-18,44.500000,47.040001,42.720001,44.000000,42.257027,3756500
2020-03-19,44.000000,45.189999,43.049999,44.200001,42.449104,3405700
2020-03-20,45.660000,50.180000,42.520000,42.959999,41.258224,4096500
2020-03-23,42.910000,43.570000,38.669998,38.730000,37.195782,3563100
2020-03-24,41.900002,47.439999,41.000000,46.310001,44.475517,3998900
2020-03-25,46.910000,54.250000,46.669998,51.439999,49.402302,3536300
2020-03-26,52.040001,56.340000,51.500000,54.040001,51.899311,4276100
2020-03-27,51.029999,51.369999,48.849998,50.439999,48.441917,2870200
2020-03-30,50.560001,52.080002,48.799999,52.029999,49.968929,1923100
2020-03-31,51.900002,55.240002,51.740002,54.389999,52.235443,3396200
2020-04-01,51.990002,53.770000,51.750000,52.150002,50.084183,1381100
2020-04-02,52.290001,53.810001,50.520000,51.580002,49.536758,2096200
2020-04-03,51.200001,52.200001,50.150002,50.820000,48.806862,2178600
2020-04-06,53.000000,54.880001,51.900002,53.299999,51.188622,2129000
2020-04-07,55.000000,55.680000,52.950001,53.279999,51.169415,2164000
2020-04-08,53.889999,56.740002,53.310001,56.040001,53.820084,2927600
2020-04-09,56.750000,58.869999,55.840000,56.939999,54.684433,1794000
2020-04-13,56.950001,57.250000,55.549999,55.779999,53.570381,1690300
2020-04-14,57.200001,57.209999,54.590000,54.639999,52.475544,1597700
2020-04-15,53.299999,53.540001,52.380001,52.490002,50.410709,1228400
2020-04-16,52.990002,53.540001,50.200001,50.360001,48.365086,1519800
2020-04-17,52.869999,54.509998,51.610001,54.360001,52.206638,1373500
2020-04-20,53.259998,54.720001,52.340000,53.840000,51.707233,1743700
2020-04-21,52.750000,53.450001,51.160000,51.439999,49.402302,2099600
2020-04-22,53.090000,53.099998,51.770000,51.830002,49.776855,960300
2020-04-23,52.000000,52.540001,51.750000,52.150002,50.084183,1425200
2020-04-24,52.480000,52.480000,51.220001,52.430000,50.353088,1898300
2020-04-27,53.000000,54.919998,52.250000,54.900002,52.725246,1435300
2020-04-28,56.000000,56.709999,55.720001,56.380001,54.146614,1754300
2020-04-29,57.250000,59.779999,57.240002,59.020000,56.682037,2434200
2020-04-30,57.799999,58.119999,55.689999,56.139999,53.916119,1979500
2020-05-01,55.200001,55.660000,54.540001,55.049999,52.869305,1453800
2020-05-04,54.549999,55.549999,54.220001,55.459999,53.263058,836800
2020-05-05,56.770000,56.910000,55.400002,55.700001,53.493553,841700
2020-05-06,56.119999,56.599998,55.000000,55.500000,53.301476,922600
2020-05-07,56.000000,56.360001,54.400002,54.599998,52.437126,1003100
2020-05-08,55.450001,55.599998,54.779999,55.500000,53.301476,782800
2020-05-11,55.040001,56.320000,54.820000,56.230000,54.002556,625500
2020-05-12,56.299999,56.590000,55.009998,55.090000,52.907715,716000
2020-05-13,55.000000,55.099998,51.799999,51.990002,49.930515,1734000
2020-05-14,51.000000,52.490002,50.029999,51.820000,49.767250,1820700
2020-05-15,51.660000,52.430000,50.990002,51.380001,49.344681,850000
2020-05-19,53.160000,53.709999,52.020000,53.470001,51.351891,1607000
2020-05-20,54.240002,54.599998,53.520000,54.240002,52.091389,906000
2020-05-21,54.049999,54.450001,53.009998,53.250000,51.140602,831700
2020-05-22,53.310001,53.310001,52.169998,52.419998,50.343479,622400
2020-05-25,52.799999,54.080002,52.459999,54.020000,51.880104,486900
2020-05-26,55.450001,57.299999,55.349998,57.080002,54.818890,1829800
2020-05-27,58.430000,62.049999,58.400002,61.150002,58.727665,4073100
2020-05-28,61.490002,62.290001,60.330002,61.790001,59.342308,2272100
2020-05-29,60.939999,61.270000,59.669998,59.959999,57.584797,3354400
2020-06-01,60.250000,61.790001,60.220001,61.270000,58.842907,1418500
2020-06-02,62.040001,64.419998,61.709999,63.950001,61.416744,1577000
2020-06-03,65.019997,66.199997,64.709999,65.029999,62.453960,2216300
2020-06-04,64.889999,65.339996,63.630001,64.529999,61.973770,1958900
2020-06-05,65.800003,66.790001,64.709999,65.519997,62.924549,2998500
2020-06-08,66.000000,66.559998,65.279999,65.540001,62.943760,2107000
2020-06-09,64.440002,64.779999,63.959999,64.139999,61.599216,1888600
2020-06-10,63.669998,64.050003,62.500000,62.889999,60.398735,1833000
2020-06-11,60.750000,61.799999,59.509998,60.080002,57.700050,1743000
2020-06-12,61.610001,62.299999,60.369999,60.990002,58.574005,1491400
2020-06-15,59.700001,61.430000,59.400002,60.709999,58.305092,2778000
2020-06-16,62.560001,62.860001,60.869999,62.009998,59.553589,1929600
2020-06-17,62.250000,62.560001,61.070000,61.900002,59.447948,1297300
2020-06-18,61.430000,62.529999,61.220001,61.549999,59.111813,2005200
2020-06-19,62.150002,62.759998,61.340000,61.970001,59.515179,5567400
2020-06-22,61.930000,62.320000,61.400002,62.049999,59.592007,2035600
2020-06-23,62.599998,63.110001,61.650002,62.810001,60.321907,1054500
2020-06-24,62.349998,62.430000,61.200001,61.980000,59.524784,2078400
2020-06-25,61.549999,62.470001,61.470001,62.049999,59.592007,859900
2020-06-26,61.000000,61.470001,59.630001,60.139999,58.426201,1645000
2020-06-29,60.150002,61.610001,60.119999,61.000000,59.261696,1687300
2020-06-30,60.759998,61.910000,60.459999,61.520000,59.766880,1642300
2020-07-02,61.900002,62.849998,61.340000,61.580002,59.825169,2425100
2020-07-03,61.520000,61.750000,61.220001,61.720001,59.961182,363000
2020-07-06,62.000000,62.389999,61.540001,62.009998,60.242908,2088600
2020-07-07,61.650002,61.939999,60.610001,60.660000,58.931389,1669900
2020-07-08,60.709999,61.009998,60.130001,60.720001,58.989677,1770800
2020-07-09,60.770000,60.770000,59.340000,60.080002,58.367916,1146200
2020-07-10,60.180000,61.450001,60.139999,61.250000,59.504574,926100
2020-07-13,61.419998,61.880001,60.790001,61.340000,59.592007,813000
2020-07-14,61.000000,62.169998,60.639999,61.930000,60.165192,2089100
2020-07-15,62.549999,63.900002,62.419998,63.200001,61.399006,2161600
2020-07-16,62.840000,63.680000,62.599998,62.849998,61.058975,2155100
2020-07-17,62.990002,63.529999,62.950001,63.000000,61.204704,2072700
2020-07-20,62.810001,63.560001,62.540001,63.310001,61.505867,2459900
2020-07-21,63.529999,64.080002,63.080002,63.080002,61.282425,1160200
2020-07-22,63.000000,63.189999,62.599998,62.930000,61.136696,1025000
2020-07-23,62.750000,63.209999,62.230000,62.529999,60.748096,795100
2020-07-24,62.009998,62.340000,61.750000,62.090000,60.320637,496300
2020-07-27,61.889999,62.980000,61.299999,62.869999,61.078403,552300
2020-07-28,62.540001,62.820000,62.130001,62.720001,60.932682,721900
2020-07-29,62.660000,63.700001,62.419998,63.480000,61.671024,1480900
2020-07-30,62.910000,63.959999,62.200001,63.900002,62.079056,797400
2020-07-31,63.619999,63.980000,62.740002,63.240002,61.437870,1032000
2020-08-04,63.250000,64.389999,63.209999,63.830002,62.011055,1887100
2020-08-05,64.110001,64.220001,63.500000,63.869999,62.049911,701200
2020-08-06,63.750000,64.269997,63.580002,63.889999,62.069344,636900
2020-08-07,63.849998,65.010002,63.599998,64.910004,63.060276,706600
2020-08-10,65.050003,65.830002,64.910004,65.510002,63.643185,982200
2020-08-11,65.930000,66.150002,65.500000,65.580002,63.711182,1809100
2020-08-12,66.029999,66.559998,65.809998,65.809998,63.934624,1249900
2020-08-13,65.739998,66.089996,65.389999,65.900002,64.022057,631900
2020-08-14,65.690002,66.690002,65.680000,66.410004,64.517532,752400
2020-08-17,66.500000,66.790001,66.029999,66.410004,64.517532,531000
2020-08-18,66.379997,66.529999,65.940002,66.269997,64.381516,553700
2020-08-19,66.290001,66.970001,66.260002,66.639999,64.740967,1016900
2020-08-20,66.410004,66.820000,66.230003,66.750000,64.847839,786000
2020-08-21,66.750000,67.139999,66.430000,67.010002,65.100433,1030400
2020-08-24,67.300003,68.510002,67.300003,67.629997,65.702759,921400
2020-08-25,67.959999,68.250000,67.739998,68.050003,66.110794,1155100
2020-08-26,70.000000,71.250000,68.849998,71.000000,68.976730,1850700
2020-08-27,70.989998,71.930000,70.830002,71.400002,69.365334,1588800
2020-08-28,71.559998,71.690002,70.779999,71.500000,69.462479,1244200
2020-08-31,71.419998,72.000000,71.000000,71.699997,69.656784,1735200
2020-09-01,71.449997,71.790001,71.120003,71.790001,69.744217,1912300
2020-09-02,72.000000,73.139999,71.989998,72.650002,70.579712,1291800
2020-09-03,72.559998,73.150002,72.209999,72.589996,70.521416,1278600
2020-09-04,73.000000,73.110001,71.639999,72.580002,70.511711,1855500
2020-09-08,72.099998,72.250000,70.940002,71.849998,69.802505,2060600
2020-09-09,72.019997,72.949997,71.879997,72.570000,70.501991,897100
2020-09-10,72.699997,72.839996,72.099998,72.330002,70.268837,1548700
2020-09-11,72.279999,73.260002,72.279999,72.849998,70.774010,1975700
2020-09-14,72.930000,73.089996,72.440002,72.800003,70.725433,1711900
2020-09-15,72.940002,73.029999,71.849998,72.000000,69.948235,1521700
2020-09-16,71.930000,72.160004,70.989998,71.339996,69.307030,1309600
2020-09-17,70.629997,70.970001,70.410004,70.739998,68.724136,2085100
2020-09-18,70.680000,70.680000,69.370003,69.570000,67.587486,3491200
2020-09-21,68.290001,68.480003,67.589996,68.309998,66.363388,1998100
2020-09-22,68.190002,68.389999,67.209999,67.730003,65.799919,1303900
2020-09-23,67.989998,68.150002,66.070000,66.070000,64.187218,1377600
2020-09-24,66.000000,66.940002,65.739998,66.260002,64.371811,875500
2020-09-25,65.279999,66.080002,64.510002,65.709999,64.528923,1735400
2020-09-28,66.739998,67.680000,66.400002,67.209999,66.001968,3364700
2020-09-29,67.059998,67.120003,65.870003,66.540001,65.344009,1069400
2020-09-30,66.570000,67.129997,66.010002,66.139999,64.951195,1574900
2020-10-01,66.470001,66.680000,65.820000,66.220001,65.029762,1290200
2020-10-02,65.500000,67.260002,65.489998,66.779999,65.579697,1066200
2020-10-05,67.480003,68.480003,66.900002,68.010002,66.787590,2218000
2020-10-06,68.419998,68.419998,66.800003,67.000000,65.795738,1577900
2020-10-07,67.720001,68.010002,67.410004,67.519997,66.306389,1003400
2020-10-08,67.889999,68.209999,67.620003,67.970001,66.748314,1100100
2020-10-09,68.279999,68.349998,67.190002,67.760002,66.542084,487100
2020-10-13,67.690002,67.769997,66.269997,66.430000,65.235992,2279300
2020-10-14,66.419998,66.940002,66.190002,66.370003,65.177071,877100
2020-10-15,65.500000,66.889999,65.500000,66.650002,65.452034,1064600
2020-10-16,66.730003,67.120003,66.459999,66.550003,65.353828,1063400
2020-10-19,66.720001,66.720001,65.949997,66.449997,65.255623,1374700
2020-10-20,66.610001,67.139999,66.040001,66.180000,64.990479,1097600
2020-10-21,66.080002,66.639999,65.910004,66.599998,65.402931,1075600
2020-10-22,66.580002,66.699997,66.070000,66.379997,65.186882,628100
2020-10-23,66.660004,67.059998,66.360001,67.029999,65.825203,574800
2020-10-26,66.790001,66.790001,65.309998,65.879997,64.695869,717500
2020-10-27,65.589996,65.620003,64.480003,64.769997,63.605824,913400
2020-10-28,63.770000,64.250000,62.860001,62.990002,61.857819,1546900
2020-10-29,62.570000,64.040001,62.500000,63.509998,62.368469,705700
2020-10-30,63.360001,64.230003,63.189999,63.939999,62.790741,859700
2020-11-02,64.699997,65.940002,63.880001,65.540001,64.361984,1128100
2020-11-03,66.250000,66.570000,65.889999,66.070000,64.882462,770400
2020-11-04,66.110001,66.769997,65.730003,66.470001,65.275269,912700
2020-11-05,67.050003,67.480003,66.599998,66.750000,65.550232,1308900
2020-11-06,67.349998,67.370003,66.730003,67.059998,65.854660,639600
2020-11-09,69.010002,69.300003,67.419998,67.599998,66.384956,1465000
2020-11-10,68.000000,68.940002,67.599998,68.500000,67.268784,1124400
2020-11-11,68.989998,69.419998,68.750000,69.309998,68.064217,1203000
2020-11-12,68.940002,69.400002,68.599998,68.980003,67.740158,1255500
2020-11-13,69.290001,69.820000,69.059998,69.180000,67.936562,744200
2020-11-16,69.949997,70.300003,69.500000,69.669998,68.417747,3266800
2020-11-17,69.220001,70.550003,69.089996,69.989998,68.731995,1264900
2020-11-18,70.199997,71.070000,69.089996,70.940002,69.664925,868100
2020-11-19,70.389999,70.980003,70.050003,70.470001,69.203369,1035400
2020-11-20,70.209999,70.790001,70.089996,70.639999,69.370316,713100
2020-11-23,71.440002,72.160004,71.250000,72.089996,70.794250,1246500
2020-11-24,72.940002,73.720001,72.720001,73.349998,72.031609,1738700
2020-11-25,73.110001,73.839996,72.730003,73.620003,72.296761,1070000
2020-11-26,73.610001,73.750000,73.330002,73.690002,72.365501,330400
2020-11-27,73.580002,73.889999,73.129997,73.480003,72.159271,515400
2020-11-30,73.099998,73.169998,71.940002,71.940002,70.646950,1730200
2020-12-01,72.919998,74.019997,72.099998,73.430000,72.110168,1310800
2020-12-02,72.589996,73.199997,72.089996,72.589996,71.285263,1198100
2020-12-03,72.080002,72.529999,71.610001,72.080002,70.784431,946100
2020-12-04,71.790001,72.019997,71.110001,71.839996,70.548744,1662700
2020-12-07,71.709999,71.769997,71.360001,71.550003,70.263962,1867200
2020-12-08,71.500000,72.250000,71.500000,72.019997,70.725502,2526700
2020-12-09,72.330002,73.260002,72.320000,72.750000,71.442390,1141600
2020-12-10,72.500000,72.720001,72.050003,72.400002,71.098686,854900
2020-12-11,72.019997,72.410004,71.790001,72.230003,70.931740,876600
2020-12-14,72.489998,72.809998,72.220001,72.389999,71.088867,2669900
2020-12-15,72.510002,73.209999,72.320000,72.529999,71.226341,1135000
2020-12-16,72.669998,73.050003,72.169998,72.730003,71.422760,5389100
2020-12-17,72.730003,73.010002,71.580002,72.110001,70.813889,2546400
2020-12-18,72.239998,72.239998,71.500000,71.629997,70.342522,4281700
2020-12-21,71.430000,71.680000,70.940002,71.510002,70.224678,4066700
2020-12-22,71.599998,71.879997,71.169998,71.639999,70.352341,1554700
2020-12-23,71.209999,72.230003,71.080002,71.690002,71.106155,2422900
2020-12-24,71.720001,71.949997,71.330002,71.790001,71.205338,983500
2020-12-29,71.980003,72.300003,71.519997,71.570000,70.987129,1201500
2020-12-30,71.690002,72.139999,71.360001,71.580002,70.997047,2006400
2020-12-31,71.430000,71.989998,71.430000,71.639999,71.056557,1110200
2021-01-04,71.750000,72.000000,70.809998,71.589996,71.006958,1674600
2021-01-05,71.449997,71.870003,71.070000,71.180000,70.600304,983800
2021-01-06,71.389999,72.959999,71.010002,72.389999,71.800453,1882000
2021-01-07,72.980003,73.389999,72.349998,72.589996,71.998817,738700
2021-01-08,72.690002,73.180000,72.540001,73.099998,72.504669,2367300
2021-01-11,72.669998,73.269997,72.669998,73.059998,72.464989,742500
2021-01-12,73.250000,74.699997,73.099998,73.709999,73.109695,1719600
2021-01-13,73.669998,73.750000,72.389999,73.589996,72.990677,1127300
2021-01-14,73.669998,73.750000,73.000000,73.180000,72.584015,1235000
2021-01-15,72.800003,73.300003,72.680000,73.220001,72.623695,1109300
2021-01-18,73.220001,73.559998,73.160004,73.290001,72.693123,307800
2021-01-19,73.169998,73.699997,73.169998,73.370003,72.772469,845400
2021-01-20,73.589996,73.610001,73.029999,73.510002,72.911331,1551000
2021-01-21,73.489998,73.889999,73.349998,73.709999,73.109695,1012100
2021-01-22,73.339996,73.940002,73.339996,73.550003,72.951004,903200
2021-01-25,73.209999,74.029999,73.089996,73.510002,72.911331,681100
2021-01-26,73.540001,73.620003,72.949997,73.330002,72.732796,519200
2021-01-27,72.830002,73.709999,72.089996,73.639999,73.040268,2611100
2021-01-28,73.989998,74.279999,73.320000,73.809998,73.208885,1225600
2021-01-29,73.440002,73.650002,71.570000,71.870003,71.284691,1940400
2021-02-01,72.349998,72.639999,72.010002,72.300003,71.711189,737700
2021-02-02,72.739998,73.360001,72.580002,72.830002,72.236870,1949800
2021-02-03,72.980003,73.230003,72.389999,72.860001,72.266624,1415200
2021-02-04,72.940002,73.739998,72.860001,72.959999,72.365807,740200
2021-02-05,73.260002,73.379997,72.879997,72.919998,72.326134,819700
2021-02-08,73.190002,73.580002,73.019997,73.129997,72.534424,562900
2021-02-09,72.980003,73.279999,72.730003,73.040001,72.445160,534000
2021-02-10,73.220001,73.250000,72.449997,72.830002,72.236870,771400
2021-02-11,72.680000,73.070000,72.430000,72.660004,72.068253,599900
2021-02-12,72.599998,73.150002,72.529999,72.669998,72.078171,672500
2021-02-16,72.680000,73.599998,72.680000,73.389999,72.792305,769700
2021-02-17,73.070000,74.209999,73.059998,73.989998,73.387421,1184500
2021-02-18,73.820000,74.660004,73.360001,74.250000,73.645302,918400
2021-02-19,74.639999,75.589996,74.599998,75.129997,74.518135,1491100
2021-02-22,75.139999,76.019997,75.139999,75.599998,74.984306,1367200
2021-02-23,75.940002,76.599998,75.320000,75.809998,75.192596,1355700
2021-02-24,77.769997,79.790001,76.489998,79.480003,78.832710,2638000
2021-02-25,79.919998,80.760002,79.639999,80.639999,79.983261,1703400
2021-02-26,80.059998,80.790001,80.040001,80.160004,79.507172,1782300
2021-03-01,80.750000,80.849998,79.820000,80.360001,79.705544,1135400
2021-03-02,80.430000,81.629997,80.430000,81.330002,80.667641,1005700
2021-03-03,81.739998,82.209999,81.519997,82.110001,81.441292,1274300
2021-03-04,82.000000,83.870003,81.949997,82.989998,82.314117,1417200
2021-03-05,83.690002,83.860001,82.129997,83.510002,82.829887,1730600
2021-03-08,83.570000,85.779999,83.510002,85.470001,84.773926,1562000
2021-03-09,85.989998,86.589996,84.510002,86.239998,85.537651,2906600
2021-03-10,86.209999,87.019997,86.150002,86.360001,85.656677,901300
2021-03-11,86.360001,87.029999,85.760002,86.480003,85.775703,1208500
2021-03-12,86.660004,87.680000,86.660004,87.080002,86.370811,1917200
2021-03-15,87.220001,87.570000,86.800003,87.500000,86.787392,833100
2021-03-16,87.209999,87.639999,86.980003,87.620003,86.906418,2281800
2021-03-17,87.620003,88.599998,87.500000,87.870003,87.154381,2661400
2021-03-18,88.330002,89.120003,88.080002,88.720001,87.997459,2136800
2021-03-19,88.349998,88.900002,87.550003,88.779999,88.056969,5511200
2021-03-22,88.349998,88.570000,87.550003,87.800003,87.084953,3210700
2021-03-23,87.500000,87.839996,86.669998,86.860001,86.152603,1756300
2021-03-24,86.860001,87.489998,86.739998,86.860001,86.152603,3688400
2021-03-25,86.839996,87.529999,86.470001,87.180000,86.470001,5535500
2021-03-26,86.680000,87.070000,86.349998,86.360001,86.360001,1225700
2021-03-29,85.860001,86.559998,85.830002,85.900002,85.900002,2119600
2021-03-30,86.040001,86.190002,85.300003,85.760002,85.760002,4193700
2021-03-31,85.610001,85.809998,84.900002,85.370003,85.370003,2113400
2021-04-01,85.400002,85.550003,85.010002,85.339996,85.339996,1492600
2021-04-05,85.620003,85.760002,85.320000,85.400002,85.400002,767400
2021-04-06,85.559998,85.580002,85.010002,85.230003,85.230003,612700
2021-04-07,85.389999,85.800003,85.190002,85.489998,85.489998,4774700
2021-04-08,85.379997,86.169998,85.250000,86.129997,86.129997,1371200
2021-04-09,86.150002,86.300003,85.669998,86.000000,86.000000,3009000
2021-04-12,86.260002,86.889999,85.709999,86.800003,86.800003,1521800
2021-04-13,86.500000,87.169998,86.440002,86.639999,86.639999,830800
2021-04-14,86.750000,87.050003,86.480003,86.889999,86.889999,1229400
2021-04-15,87.050003,87.199997,86.750000,86.870003,86.870003,1213500
2021-04-16,87.029999,88.040001,86.879997,87.919998,87.919998,1007800
2021-04-19,87.870003,88.059998,87.389999,87.500000,87.500000,1805000
2021-04-20,87.300003,87.830002,87.250000,87.750000,87.750000,951700
2021-04-21,87.580002,88.239998,87.500000,88.220001,88.220001,617800
2021-04-22,88.190002,88.199997,87.709999,87.879997,87.879997,603200
2021-04-23,87.820000,88.300003,87.750000,88.040001,88.040001,1140300
2021-04-26,88.239998,88.919998,88.199997,88.570000,88.570000,1424000
2021-04-27,88.800003,89.160004,88.309998,88.669998,88.669998,664100
2021-04-28,88.849998,89.379997,88.669998,89.150002,89.150002,1170600
2021-04-29,89.660004,89.669998,89.199997,89.419998,89.419998,1253900
2021-04-30,89.300003,89.830002,89.089996,89.360001,89.360001,840600
2021-05-03,89.660004,89.830002,88.879997,89.639999,89.639999,705900
2021-05-04,89.589996,89.889999,89.169998,89.470001,89.470001,552500
2021-05-05,89.519997,89.940002,89.349998,89.860001,89.860001,646600
2021-05-06,89.849998,90.330002,89.610001,90.110001,90.110001,597800
2021-05-07,90.660004,90.989998,90.139999,90.879997,90.879997,889300
2021-05-10,91.000000,91.690002,90.730003,90.730003,90.730003,929500
2021-05-11,90.570000,90.849998,90.080002,90.620003,90.620003,986700
2021-05-12,90.480003,91.190002,90.169998,90.349998,90.349998,1042100
2021-05-13,90.349998,91.489998,90.320000,91.080002,91.080002,1348600
2021-05-14,91.190002,91.779999,91.099998,91.559998,91.559998,858600
2021-05-17,91.559998,92.860001,91.500000,92.790001,92.790001,1115500
2021-05-18,92.849998,93.459999,92.720001,93.279999,93.279999,1204300
2021-05-19,92.500000,93.480003,91.839996,92.330002,92.330002,1938600
2021-05-20,92.339996,93.199997,92.129997,93.070000,93.070000,1709700
2021-05-21,93.169998,93.879997,92.879997,93.669998,93.669998,1386500
2021-05-25,94.000000,94.540001,93.779999,94.330002,94.330002,1091700
2021-05-26,94.500000,94.919998,94.349998,94.809998,94.809998,1258700
2021-05-27,95.430000,96.970001,95.010002,96.970001,96.970001,3198100
2021-05-28,97.699997,98.029999,94.029999,94.279999,94.279999,2468800
2021-05-31,94.489998,95.379997,94.160004,95.010002,95.010002,970500
